LOAD#1.TotW#3,Load Fort UPS Actual Power,W,1185,1185.000000,0,2016-10-25 16:16:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-30 05:01:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7309,7309.000000,0,2016-10-11 09:14:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,1369,1369.000000,0,2016-10-29 17:13:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,899,899.000000,0,2016-10-21 22:26:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-03 10:19:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-22 06:50:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-30 04:52:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,925,925.000000,0,2016-10-31 03:56:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-21 14:37:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,908,908.000000,0,2016-10-05 02:25:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-24 22:35:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-24 08:37:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-04 18:14:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-03 11:17:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-21 10:14:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,235,235.000000,0,2016-11-25 21:35:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-20 05:05:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-30 04:27:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-08 03:53:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-07 16:11:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-12 14:49:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,588,588.000000,0,2016-11-19 19:11:00.000
